Tarih;Sensor Adi;Sensor No;X Koordinati;Y Koordinati;ARAC TOPLAM
03.02.2024;O-3 Esenler;378;28.882698;41.046021;134672
03.02.2024;TEM Halkalı;380;28.777588;41.062440;137560
03.02.2024;TEM Olimpiyat Stadı;381;28.753570;41.061165;143126
03.02.2024;TEM Altınşehir;382;28.729440;41.056435;137167
03.02.2024;TEM Büyükçekmece 1;384;28.623791;41.096118;57639
03.02.2024;TEM Selimpaşa;394;28.392688;41.067645;52024
03.02.2024;TEM Tepekent;395;28.506775;41.070053;49075
03.02.2024;D100 Sefaköy;403;28.796893;40.997974;81619
03.02.2024;"Kuyumcukent Basın Ekspres yolu ";405;28.819257;40.998556;111084
03.02.2024;"İkitelli Basın Ekspres yolu ";407;28.810554;41.056482;136503
03.02.2024;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;136625
03.02.2024;TEM Milliyet Önü;409;28.844574;41.061240;89275
03.02.2024;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;120528
03.02.2024;TEM Gaziosmanpaşa Toki Konutları;413;28.905424;41.090657;151207
03.02.2024;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;88522
03.02.2024;Samatya Sahilyolu Liman;418;28.927553;40.991907;88058
03.02.2024;Mustafa Kemal Mahallesi;422;29.092995;41.009104;56836
03.02.2024;Esatpaşa Mahallesi;423;29.083225;41.009081;57611
03.02.2024;"Dudullu Kavşağı ";427;29.154430;40.995045;99993
03.02.2024;TEM Kartal;430;29.198187;40.985274;148289
03.02.2024;TEM Kartal Kavşağı;431;29.207741;40.982243;130544
03.02.2024;TEM Samandıra 1;432;29.217556;40.980266;142395
03.02.2024;TEM Samandıra 2;433;29.235885;40.975491;140211
03.02.2024;TEM Sultanbeyli 1;434;29.284354;40.959521;138700
03.02.2024;TEM Orhanlı;438;29.363427;40.905120;122611
03.02.2024;TEM Aydınlı;439;29.375069;40.886310;123583
03.02.2024;TEM Sultanbeyli 2;440;29.259225;40.971843;122496
03.02.2024;TEM Samandıra 3;441;29.246350;40.975685;128526
03.02.2024;TEM Kavacık Kavşağı;442;29.092175;41.088696;132914
03.02.2024;Kemerburgaz Yolu 2;445;28.946537;41.120835;88088
03.02.2024;D100 Tüyap;447;28.622162;41.024246;82809
03.02.2024;D100 Selimpaşa;456;28.383848;41.052097;34739
03.02.2024;Mimarsinan;458;28.554735;41.015986;75220
03.02.2024;Levent 1;464;29.013623;41.077812;94505
03.02.2024;Sanayi Mahallesi;467;29.006462;41.096615;61313
03.02.2024;Harp Akademisi;468;29.011750;41.104341;128863
03.02.2024;Yeşilvadi Konutları;475;29.126178;41.027522;140135
03.02.2024;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;121903
03.02.2024;Altunizade;480;29.046122;41.027428;103126
03.02.2024;D100 Pendik Tersane 2;488;29.272318;40.867360;48924
03.02.2024;D100 Tuzla Piyade;490;29.327159;40.834560;67437
03.02.2024;Tuzla Şifa Mahallesi;491;29.3547;40.8226;76700
03.02.2024;D100 Soğanlık;495;29.180311;40.916471;109050
03.02.2024;Kartal Gülsuyu;496;29.161042;40.922375;155426
03.02.2024;D100 Maltepe;497;29.134042;40.940013;142346
03.02.2024;D100 Kozyatağı;499;29.096558;40.978886;128344
03.02.2024;Onuncu Yıl Caddesi;503;28.921770;41.011618;33678
03.02.2024;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;57895
03.02.2024;Havaalanı (Çiroz Spor Tesisleri);517;28.813677;40.964018;48245
03.02.2024;Havaalanı Florya;518;28.802777;40.980153;40201
03.02.2024;Başakşehir Giriş;519;28.810309;41.066114;60673
03.02.2024;Esenyurt Gişeler;525;28.690154;41.046019;63546
03.02.2024;O-3 Milliyet Önü;527;28.843996;41.059604;70183
03.02.2024;Çağlayan SSK;529;28.970788;41.065462;132214
03.02.2024;TEM Ataşehir Şerifali;532;29.132121;40.996916;165641
03.02.2024;Okmeydanı DMS;535;28.949946;41.051648;125624
03.02.2024;Riva Yolu 2;547;29.109020;41.107772;43734
03.02.2024;Kemerdere Kavşağı;551;29.180752;41.020089;112390
03.02.2024;Kozyatağı Metro;553;29.094085;40.982495;62451
03.02.2024;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;62082
03.02.2024;D100 Kartal Kavşağı;558;29.211720;40.905516;97041
03.02.2024;TEM Hasdal Kavşağı;559;28.957379;41.099368;148253
03.02.2024;D100 Küçükçekmece Gölü 1;561;28.758393;40.982394;124136
03.02.2024;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;107213
03.02.2024;Başakşehir;731;28.8133;41.0832;65893
03.02.2024;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;54284
03.02.2024;Fatih Terim Stadyumu;734;28.8124;41.1232;48970
03.02.2024;Odayeri;744;28.8505;41.2303;17258
03.02.2024;Çiftalan;752;28.918400;41.234400;36777
03.02.2024;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;33817
03.02.2024;Poyrazköy;765;29.140881;41.197570;45264
03.02.2024;Riva Tır Parkı;770;29.214179;41.187570;44612
03.02.2024;Avcılar Pelikan;789;28.714688;40.989787;109465
03.02.2024;Göktürk Kavşağı;816;28.878916;41.176403;46416
03.02.2024;Göktürk Gölet;817;28.867974;41.195935;54255
03.02.2024;İstaç Katı Atık Tesisi;818;28.856191;41.203025;52218
03.02.2024;Viyadük 1;820;28.773645;41.245286;12682
03.02.2024;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;15279
03.02.2024;Avcılar;822;28.721385;40.986422;114228
03.02.2024;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;15756
03.04.2024;TEM Karanfilköy;2;29.028617;41.092425;111056
03.04.2024;TEM Çakmak;4;29.122002;41.007104;222129
03.04.2024;TEM Küçükbakkalköy;5;29.106018;40.985743;169195
03.04.2024;Optimum AVM;6;29.084167;40.988017;152339
03.04.2024;D100 Göztepe;8;29.079106;40.990121;127631
03.04.2024;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;100100
03.04.2024;D100 Florya;24;28.792770;40.989967;146636
03.04.2024;D100 Yıldız Katılımı;25;29.011504;41.054534;47861
03.04.2024;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;123821
03.04.2024;D100 Ambarlı;41;28.690915;40.999795;114076
03.04.2024;Atışalanı;45;28.8551;41.0551;151376
03.04.2024;Bayrampaşa;54;28.908399;41.040315;208229
03.04.2024;TEM Gazi Mah.;58;28.8930;41.0907;188184
03.04.2024;D100 15 Temmuz Şehitler Köprüsü Avrupa Girişi;60;29.024857;41.054074;194132
03.04.2024;D100 Kozyatağı;66;29.101450;40.970334;150711
03.04.2024;D100 Uzunçayır;69;29.061379;40.997181;140341
03.04.2024;"D100 Gülsuyu ";70;29.152522;40.924870;81511
03.04.2024;Kavacık;72;29.083395;41.091913;225555
03.04.2024;TEM Çakmak Köprüsü;73;29.121079;41.023801;218464
03.04.2024;D100 Maltepe;75;29.140497;40.934839;157192
03.04.2024;D100 Pendik;77;29.237210;40.889364;143786
03.04.2024;D100-Altunizade;80;29.045220;41.031445;166030
03.04.2024;Ümraniye;82;29.120264;41.052005;142386
03.04.2024;TEM Çakmak Köprüsü;83;29.120768;41.017684;217856
03.04.2024;D100 Hurriyet Tepesi;85;28.986117;41.066795;89900
03.04.2024;D100 Okmeydanı;86;28.958552;41.055276;96252
03.04.2024;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;160347
03.04.2024;TEM Gazi Mah;89;28.926892;41.094415;83465
03.04.2024;FSM Avrupa Girişi;90;29.047444;41.090744;230892
03.04.2024;FSM Anadolu Girişi;92;29.078949;41.092382;226456
03.04.2024;Kavacık Hisar Evleri;93;29.094684;41.082827;221076
03.04.2024;Ümraniye Kavşağı;95;29.121094;41.028942;168201
03.04.2024;TEM Ataşehir;97;29.136767;40.997117;187712
03.04.2024;Çamlıca Gişeler;98;29.166806;40.993660;168810
03.04.2024;Çamlıca Gişeler;99;29.180890;40.990655;173436
03.04.2024;TEM Kartal;100;29.189107;40.989811;125418
03.04.2024;D100 Acıbadem;104;29.044757;41.001772;126972
03.04.2024;D100 Küçükyalı;107;29.118563;40.952052;136777
03.04.2024;D100 Kartal Oto Sanayi;110;29.194666;40.911278;93067
03.04.2024;D100 Güzelyalı;113;29.278414;40.861352;117529
03.04.2024;Kadıköy Hasanpaşa;115;29.050968;40.995493;82483
03.04.2024;Kartal Sahil Yolu;121;29.167966;40.894727;48670
03.04.2024;Üsküdar Sahil Yolu;124;29.034033;41.039438;13826
03.04.2024;Ümraniye Otopazarı;129;29.096571;41.031040;80902
03.04.2024;Ümraniye Küçüksu;130;29.111478;41.029571;169622
03.04.2024;Şile Yolu;131;29.131909;41.029330;105272
03.04.2024;Kartal Gişeler Çıkışı;133;29.211463;40.976082;82749
03.04.2024;Yakacık Bağl. Yolu;135;29.212724;40.918948;88747
03.04.2024;Soğanlık Bağl. Yolu;136;29.213230;40.908326;100063
03.04.2024;Pendik Bağl. Yolu;137;29.325738;40.925830;45460
03.04.2024;TEM Esenyurt;140;28.654985;41.061196;80855
03.04.2024;TEM Firuzköy;142;28.720065;41.054702;159239
03.04.2024;M.Bey Gişeler;144;28.786671;41.063435;173731
03.04.2024;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;159095
03.04.2024;TEM Hasdal 1;149;28.971070;41.100005;130244
03.04.2024;TEM Hasdal 2;150;28.965636;41.099614;120755
03.04.2024;TEM Harp Akademileri;152;29.006446;41.100045;151426
03.04.2024;Beylikdüzü;156;28.638692;41.016302;105905
03.04.2024;Haramidere;157;28.669280;41.006358;152641
03.04.2024;D100 Sefaköy;162;28.807908;41.000700;116878
03.04.2024;Yenibosna;165;28.833543;40.992732;110919
03.04.2024;Bakırköy;168;28.869113;40.996824;115877
03.04.2024;Merter;169;28.887355;41.002503;115949
03.04.2024;Tozkoparan;172;28.90474;41.01233;125415
03.04.2024;Cevizlibağ;173;28.916426;41.019591;152087
03.04.2024;Havuzlu Kavşak;177;28.831499;40.963781;78412
03.04.2024;Ataköy;179;28.865933;40.976046;102341
03.04.2024;Bakırköy Sahil;180;28.878263;40.974777;107019
03.04.2024;Balık Hali Sahil Yolu;187;28.961468;41.002942;79513
03.04.2024;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;40378
03.04.2024;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;145493
03.04.2024;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;39449
03.04.2024;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;52555
03.04.2024;Piyalepaşa;216;28.968121;41.049582;71262
03.04.2024;Vatan Cad.;220;28.930855;41.023201;117032
03.04.2024;Bayrampaşa Hali Önü;226;28.885556;41.050833;146561
03.04.2024;Yıldırım Mah. Girişi;227;28.881736;41.066964;122433
03.04.2024;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;38179
03.04.2024;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;28544
03.04.2024;Piyalepaşa;247;28.971494;41.056806;50015
03.04.2024;Terazidere Metro;250;28.898519;41.029425;77294
03.04.2024;Akom Önü;253;28.961073;41.090599;119516
03.04.2024;4.Levent;256;29.010828;41.081359;35379
03.04.2024;"Büyükdere 1.Levent ";258;29.015483;41.073533;107145
03.04.2024;Zincirlikuyu;259;29.013387;41.067293;72930
03.04.2024;Yıldız;260;29.008883;41.053496;40660
03.04.2024;Yeşilyurt;272;28.841087;40.969757;92103
03.04.2024;B. Ekspres Yolu;277;28.812804;41.008737;123747
03.04.2024;Göksu Evleri;279;29.088828;41.089108;51078
03.04.2024;D100 Edirnekapı;288;28.932378;41.034829;94422
03.04.2024;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;116424
03.04.2024;Atışalanı;293;28.873104;41.049943;129204
03.04.2024;D100 Zincirlikuyu;301;29.011693;41.066856;97341
03.04.2024;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;131789
03.04.2024;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;113258
03.04.2024;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;130389
03.04.2024;D100 Unalan;309;29.059493;41.003622;90506
03.04.2024;D100 Acıbadem Köprüsü;311;29.056191;41.015509;145116
03.04.2024;D100 Altunizade;312;29.048967;41.021436;42553
03.04.2024;15 Temmuz Şehitler Köprüsü Anadolu;314;29.043900;41.035517;157070
03.04.2024;TEM Küçükbakkalköy Kozyatağı Yönü;320;29.111098;40.990651;187439
03.04.2024;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;131677
03.04.2024;TEM Ataşehir;322;29.119816;41.000785;109568
03.04.2024;TEM Çakmak;323;29.121905;41.013578;222702
03.04.2024;TEM Ümraniye;324;29.121018;41.033553;147922
03.04.2024;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;156043
03.04.2024;TEM Elmalı;328;29.118256;41.058032;183804
03.04.2024;TEM Kavacık;329;29.097796;41.078853;233087
03.04.2024;"D100 Avrasya Tünel Çıkışı ";331;29.034723;41.003772;90569
03.04.2024;D100 Gülsuyu;335;29.170057;40.919189;138043
03.04.2024;D100 Başıbüyük;336;29.129551;40.943761;135853
03.04.2024;D100 Çobançeşme;338;28.820708;40.993412;95224
03.04.2024;D100 Cennet Mah.;339;28.780198;40.985526;114417
03.04.2024;D100 Avcılar Hacı şerif;340;28.734461;40.978766;139393
03.04.2024;TEM Kurtköy;346;29.317984;40.943085;177860
03.04.2024;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;72252
03.04.2024;Dragos Sahil;349;29.141675;40.904403;51468
03.04.2024;TEM Mahmutbey Doğu Kavşağı Çıkışı;350;28.840620;41.062218;101824
03.04.2024;Nurtepe;353;28.956674;41.070206;91517
03.04.2024;TEM Halkalı;355;28.762591;41.062226;176546
03.04.2024;TEM Bahçeşehir;356;28.694422;41.058781;150597
03.04.2024;TEM Esenyurt Çıkışı;357;28.643599;41.078669;82942
03.04.2024;TEM Büyükçekmece;358;28.611798;41.100459;39569
03.04.2024;TEM Büyükçekmece-2;359;28.583972;41.105243;56901
03.04.2024;TEM Esenyurt;360;28.670908;41.053857;82377
03.04.2024;TEM Altınşehir;361;28.738213;41.061088;178627
03.04.2024;TEM Bayrampaşa;362;28.871941;41.077665;122922
03.04.2024;"Havaalanı İski Önü ";367;28.839197;40.976609;47078
03.04.2024;Havuzlu Kavşak;369;28.833719;40.967882;51268
03.04.2024;Samatya 1;372;28.939568;41.002437;106449
03.04.2024;"Avcılar Çıkış D100 Karayolu ";376;28.751027;40.979811;136488
03.04.2024;O-3 Bayrampaşa;377;28.899457;41.042346;187314
03.04.2024;O-3 Esenler;378;28.882698;41.046021;159953
03.04.2024;TEM Halkalı;380;28.777588;41.062440;176278
03.04.2024;TEM Olimpiyat Stadı;381;28.753570;41.061165;179343
03.04.2024;TEM Altınşehir;382;28.729440;41.056435;176307
03.04.2024;TEM Büyükçekmece 1;384;28.623791;41.096118;62277
03.04.2024;TEM Selimpaşa;394;28.392688;41.067645;55180
03.04.2024;TEM Tepekent;395;28.506775;41.070053;50664
03.04.2024;"Kuyumcukent Basın Ekspres yolu ";405;28.819257;40.998556;136896
03.04.2024;"İkitelli Basın Ekspres yolu ";407;28.810554;41.056482;152102
03.04.2024;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;166073
03.04.2024;TEM Milliyet Önü;409;28.844574;41.061240;119785
03.04.2024;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;161642
03.04.2024;TEM Tekstilkent;411;28.866209;41.071516;120353
03.04.2024;TEM Gaziosmanpaşa Toki Konutları;413;28.905424;41.090657;173750
03.04.2024;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;105432
03.04.2024;Samatya Sahilyolu Liman;418;28.927553;40.991907;115381
03.04.2024;Mustafa Kemal Mahallesi;422;29.092995;41.009104;98100
03.04.2024;Esatpaşa Mahallesi;423;29.083225;41.009081;85956
03.04.2024;"Dudullu Kavşağı ";427;29.154430;40.995045;100416
03.04.2024;TEM Kartal;430;29.198187;40.985274;156993
03.04.2024;TEM Kartal Kavşağı;431;29.207741;40.982243;141924
03.04.2024;TEM Samandıra 1;432;29.217556;40.980266;152519
03.04.2024;TEM Samandıra 2;433;29.235885;40.975491;150686
03.04.2024;TEM Sultanbeyli 1;434;29.284354;40.959521;148488
03.04.2024;TEM Orhanlı;438;29.363427;40.905120;127481
03.04.2024;TEM Sultanbeyli 2;440;29.259225;40.971843;130729
03.04.2024;TEM Samandıra 3;441;29.246350;40.975685;138871
03.04.2024;TEM Kavacık Kavşağı;442;29.092175;41.088696;153632
03.04.2024;FSM Gişeler;443;29.040798;41.091107;81155
03.04.2024;Kemerburgaz Yolu 2;445;28.946537;41.120835;109285
03.04.2024;Mimarsinan;458;28.554735;41.015986;88994
03.04.2024;Harp Akademisi;468;29.011750;41.104341;135565
03.04.2024;Yeşilvadi Konutları;475;29.126178;41.027522;159575
03.04.2024;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;137414
03.04.2024;D100 Pendik Tersane 2;488;29.272318;40.867360;60201
03.04.2024;D100 Tuzla Piyade;490;29.327159;40.834560;81211
03.04.2024;Tuzla Şifa Mahallesi;491;29.3547;40.8226;92613
03.04.2024;Kartal Uğur Mumcu Bağlantı Yolu;494;29.206618;40.929190;92086
03.04.2024;D100 Soğanlık;495;29.180311;40.916471;104817
03.04.2024;D100 Maltepe;497;29.134042;40.940013;147618
03.04.2024;D100 Kozyatağı;499;29.096558;40.978886;166718
03.04.2024;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;69931
03.04.2024;Havaalanı (Çiroz Spor Tesisleri);517;28.813677;40.964018;60010
03.04.2024;Havaalanı Florya;518;28.802777;40.980153;51443
03.04.2024;Başakşehir Giriş;519;28.810309;41.066114;78086
03.04.2024;Esenyurt Gişeler;525;28.690154;41.046019;78071
03.04.2024;Haramidere Bağlantı Yolu;526;28.678336;41.012568;91633
03.04.2024;O-3 Milliyet Önü;527;28.843996;41.059604;90077
03.04.2024;Çağlayan SSK;529;28.970788;41.065462;149394
03.04.2024;TEM Ataşehir Şerifali;532;29.132121;40.996916;179761
03.04.2024;Çağlayan Kavşağı;534;28.976058;41.067733;99439
03.04.2024;Riva Yolu 2;547;29.109020;41.107772;48924
03.04.2024;Kemerdere Kavşağı;551;29.180752;41.020089;126737
03.04.2024;Çekmeköy;552;29.154286;41.036889;101083
03.04.2024;Kozyatağı Metro;553;29.094085;40.982495;80919
03.04.2024;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;72810
03.04.2024;D100 Kartal Kavşağı;558;29.211720;40.905516;110255
03.04.2024;TEM Hasdal Kavşağı;559;28.957379;41.099368;156686
03.04.2024;D100 Küçükçekmece Gölü 1;561;28.758393;40.982394;159335
03.04.2024;Başakşehir;731;28.8133;41.0832;87470
03.04.2024;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;70373
03.04.2024;Fatih Terim Stadyumu;734;28.8124;41.1232;64412
03.04.2024;Odayeri;744;28.8505;41.2303;21612
03.04.2024;Çiftalan;752;28.918400;41.234400;26502
03.04.2024;Gölet;753;28.9374;41.2302;55637
03.04.2024;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;48542
03.04.2024;Poyrazköy;765;29.140881;41.197570;48142
03.04.2024;Riva Tır Parkı;770;29.214179;41.187570;57972
03.04.2024;"Sırapınar ";777;29.290172;41.099268;58608
03.04.2024;Avcılar Pelikan;789;28.714688;40.989787;123737
03.04.2024;Göktürk Kavşağı;816;28.878916;41.176403;55880
03.04.2024;Göktürk Gölet;817;28.867974;41.195935;65474
03.04.2024;İstaç Katı Atık Tesisi;818;28.856191;41.203025;63575
03.04.2024;Viyadük 1;820;28.773645;41.245286;16605
03.04.2024;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;19736
03.04.2024;Avcılar;822;28.721385;40.986422;129511
03.04.2024;Halıcıoğlu D100 Katılımı;827;28.945551;41.046979;5584
03.04.2024;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;20584
03.05.2024;TEM Karanfilköy;2;29.028617;41.092425;105113
03.05.2024;TEM Çakmak;4;29.122002;41.007104;217319
03.05.2024;TEM Küçükbakkalköy;5;29.106018;40.985743;160118
03.05.2024;Optimum AVM;6;29.084167;40.988017;160319
03.05.2024;D100 Göztepe;8;29.079106;40.990121;149862
03.05.2024;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;113771
03.05.2024;TEM İstoç;22;28.821302;41.063408;150815
03.05.2024;D100 Florya;24;28.792770;40.989967;133459
03.05.2024;D100 Yıldız Katılımı;25;29.011504;41.054534;47255
03.05.2024;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;110728
03.05.2024;D100 Ambarlı;41;28.690915;40.999795;114899
03.05.2024;Atışalanı;45;28.8551;41.0551;94908
03.05.2024;Bayrampaşa;54;28.908399;41.040315;204918
03.05.2024;TEM Gazi Mah.;58;28.8930;41.0907;188108
03.05.2024;D100 15 Temmuz Şehitler Köprüsü Avrupa Girişi;60;29.024857;41.054074;190174
03.05.2024;D100 Kozyatağı;66;29.101450;40.970334;151895
03.05.2024;D100 Uzunçayır;69;29.061379;40.997181;131202
03.05.2024;"D100 Gülsuyu ";70;29.152522;40.924870;82287
03.05.2024;Kavacık;72;29.083395;41.091913;218961
03.05.2024;TEM Çakmak Köprüsü;73;29.121079;41.023801;223001
03.05.2024;D100 Maltepe;75;29.140497;40.934839;161048
03.05.2024;D100 Pendik;77;29.237210;40.889364;144783
03.05.2024;D100-Altunizade;80;29.045220;41.031445;158772
03.05.2024;Ümraniye;82;29.120264;41.052005;163223
03.05.2024;TEM Çakmak Köprüsü;83;29.120768;41.017684;220898
03.05.2024;D100 Hurriyet Tepesi;85;28.986117;41.066795;86703
03.05.2024;D100 Okmeydanı;86;28.958552;41.055276;98515
03.05.2024;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;159860
03.05.2024;TEM Gazi Mah;89;28.926892;41.094415;87776
03.05.2024;FSM Avrupa Girişi;90;29.047444;41.090744;222502
03.05.2024;FSM Anadolu Girişi;92;29.078949;41.092382;217625
03.05.2024;Kavacık Hisar Evleri;93;29.094684;41.082827;217617
03.05.2024;Ümraniye Kavşağı;95;29.121094;41.028942;171771
03.05.2024;TEM Ataşehir;97;29.136767;40.997117;190221
03.05.2024;Çamlıca Gişeler;98;29.166806;40.993660;177221
03.05.2024;Çamlıca Gişeler;99;29.180890;40.990655;176971
03.05.2024;TEM Kartal;100;29.189107;40.989811;128728
03.05.2024;D100 Acıbadem;104;29.044757;41.001772;119243
03.05.2024;D100 Küçükyalı;107;29.118563;40.952052;139962
03.05.2024;D100 Kartal Oto Sanayi;110;29.194666;40.911278;89685
03.05.2024;D100 Güzelyalı;113;29.278414;40.861352;128565
03.05.2024;Kadıköy Hasanpaşa;115;29.050968;40.995493;88482
03.05.2024;Kartal Sahil Yolu;121;29.167966;40.894727;46563
03.05.2024;Üsküdar Sahil Yolu;124;29.034033;41.039438;13288
03.05.2024;Libadiye;128;29.069997;41.019906;84076
03.05.2024;Ümraniye Otopazarı;129;29.096571;41.031040;76693
03.05.2024;Ümraniye Küçüksu;130;29.111478;41.029571;169721
03.05.2024;Şile Yolu;131;29.131909;41.029330;106214
03.05.2024;Kartal Gişeler Çıkışı;133;29.211463;40.976082;78685
03.05.2024;Yakacık Bağl. Yolu;135;29.212724;40.918948;76664
03.05.2024;Soğanlık Bağl. Yolu;136;29.213230;40.908326;98627
03.05.2024;Pendik Bağl. Yolu;137;29.325738;40.925830;47880
03.05.2024;TEM Esenyurt;140;28.654985;41.061196;82472
03.05.2024;TEM Firuzköy;142;28.720065;41.054702;141149
03.05.2024;M.Bey Gişeler;144;28.786671;41.063435;161759
03.05.2024;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;146635
03.05.2024;TEM Hasdal 1;149;28.971070;41.100005;130829
03.05.2024;TEM Harp Akademileri;152;29.006446;41.100045;152863
03.05.2024;Beylikdüzü;156;28.638692;41.016302;98250
03.05.2024;Haramidere;157;28.669280;41.006358;135034
03.05.2024;D100 Sefaköy;162;28.807908;41.000700;106688
03.05.2024;Yenibosna;165;28.833543;40.992732;107989
03.05.2024;Bakırköy;168;28.869113;40.996824;128773
03.05.2024;Merter;169;28.887355;41.002503;110706
03.05.2024;Tozkoparan;172;28.90474;41.01233;117730
03.05.2024;Cevizlibağ;173;28.916426;41.019591;135007
03.05.2024;Havuzlu Kavşak;177;28.831499;40.963781;76700
03.05.2024;Ataköy;179;28.865933;40.976046;103193
03.05.2024;Balık Hali Sahil Yolu;187;28.961468;41.002942;92382
03.05.2024;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;40992
03.05.2024;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;147732
03.05.2024;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;36754
03.05.2024;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;54550
03.05.2024;Tepebaşı;211;28.975025;41.035470;47512
03.05.2024;Piyalepaşa;216;28.968121;41.049582;78977
03.05.2024;Vatan Cad.;220;28.930855;41.023201;118523
03.05.2024;Anıtmezar;222;28.922306;41.029830;85572
03.05.2024;Bayrampaşa Hali Önü;226;28.885556;41.050833;141193
03.05.2024;Yıldırım Mah. Girişi;227;28.881736;41.066964;126784
03.05.2024;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;41613
03.05.2024;Dolmabahçe Sahil;242;28.994606;41.036379;30549
03.05.2024;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;28183
03.05.2024;Fildamı;246;28.887458;40.992860;48115
03.05.2024;Piyalepaşa;247;28.971494;41.056806;52549
03.05.2024;Terazidere Metro;250;28.898519;41.029425;82899
03.05.2024;Akom Önü;253;28.961073;41.090599;133170
03.05.2024;4.Levent;256;29.010828;41.081359;40177
03.05.2024;"Büyükdere 1.Levent ";258;29.015483;41.073533;95959
03.05.2024;Zincirlikuyu;259;29.013387;41.067293;73879
03.05.2024;Yıldız;260;29.008883;41.053496;42959
03.05.2024;Maslak Atatürk Oto Sanayi;265;29.024749;41.115626;79608
03.05.2024;Yeşilyurt;272;28.841087;40.969757;92930
03.05.2024;TEM Sultanbeyli;275;29.272807;40.966185;146014
03.05.2024;B. Ekspres Yolu;277;28.812804;41.008737;122698
03.05.2024;Göksu Evleri;279;29.088828;41.089108;42041
03.05.2024;Molla Gürani Viyadüğü;280;29.103874;41.072949;223753
03.05.2024;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;108593
03.05.2024;Atışalanı;293;28.873104;41.049943;130907
03.05.2024;D100 Zincirlikuyu;301;29.011693;41.066856;99075
03.05.2024;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;108748
03.05.2024;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;126135
03.05.2024;D100 Unalan;309;29.059493;41.003622;92085
03.05.2024;D100 Acıbadem Köprüsü;311;29.056191;41.015509;137529
03.05.2024;TEM Küçükbakkalköy Kozyatağı Yönü;320;29.111098;40.990651;182210
03.05.2024;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;153524
03.05.2024;TEM Ataşehir;322;29.119816;41.000785;135124
03.05.2024;TEM Çakmak;323;29.121905;41.013578;226034
03.05.2024;TEM Ümraniye;324;29.121018;41.033553;146943
03.05.2024;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;144486
03.05.2024;TEM Kavacık;329;29.097796;41.078853;227982
03.05.2024;D100 Göztepe;330;29.074916;40.992050;144307
