Tarih;Sensor Adi;Sensor No;X Koordinati;Y Koordinati;ARAC TOPLAM
17.11.2023;Yeşilyurt;272;28.841087;40.969757;81024
17.11.2023;TEM Sultanbeyli;275;29.272807;40.966185;138270
17.11.2023;B. Ekspres Yolu;277;28.812804;41.008737;124554
17.11.2023;Göksu Evleri;279;29.088828;41.089108;43383
17.11.2023;Molla Gürani Viyadüğü;280;29.103874;41.072949;239162
17.11.2023;D100 Edirnekapı;288;28.932378;41.034829;101244
17.11.2023;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;126644
17.11.2023;Atışalanı;293;28.873104;41.049943;137508
17.11.2023;D100 Zincirlikuyu;301;29.011693;41.066856;96331
17.11.2023;D100 Zincirlikuyu;302;29.014473;41.064736;108813
17.11.2023;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;129758
17.11.2023;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;112007
17.11.2023;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;122400
17.11.2023;D100 Unalan;309;29.059493;41.003622;90288
17.11.2023;D100 Acıbadem Köprüsü;311;29.056191;41.015509;151788
17.11.2023;D100 Altunizade;312;29.048967;41.021436;47451
17.11.2023;15 Temmuz Şehitler Köprüsü Anadolu;314;29.043900;41.035517;160146
17.11.2023;TEM Küçükbakkalköy Kozyatağı Yönü;320;29.111098;40.990651;182390
17.11.2023;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;149674
17.11.2023;TEM Ataşehir;322;29.119816;41.000785;123680
17.11.2023;TEM Çakmak;323;29.121905;41.013578;221337
17.11.2023;TEM Ümraniye;324;29.121018;41.033553;156988
17.11.2023;TEM Çavuşbaşı;326;29.121506;41.040849;169800
17.11.2023;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;175728
17.11.2023;TEM Elmalı;328;29.118256;41.058032;184884
17.11.2023;TEM Kavacık;329;29.097796;41.078853;246361
17.11.2023;D100 Göztepe;330;29.074916;40.992050;146596
17.11.2023;"D100 Avrasya Tünel Çıkışı ";331;29.034723;41.003772;72446
17.11.2023;D100 Zümrüt Evler;334;29.142989;40.932237;180235
17.11.2023;D100 Gülsuyu;335;29.170057;40.919189;144849
17.11.2023;D100 Başıbüyük;336;29.129551;40.943761;141714
17.11.2023;D100 Çobançeşme;338;28.820708;40.993412;91263
17.11.2023;D100 Cennet Mah.;339;28.780198;40.985526;111625
17.11.2023;D100 Avcılar Hacı şerif;340;28.734461;40.978766;126230
17.11.2023;TEM Kurtköy;346;29.317984;40.943085;177509
17.11.2023;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;73022
17.11.2023;Dragos Sahil;349;29.141675;40.904403;45327
17.11.2023;TEM Mahmutbey Doğu Kavşağı Çıkışı;350;28.840620;41.062218;92467
17.11.2023;TEM Halkalı;355;28.762591;41.062226;176903
17.11.2023;TEM Bahçeşehir;356;28.694422;41.058781;136715
17.11.2023;TEM Esenyurt Çıkışı;357;28.643599;41.078669;86804
17.11.2023;TEM Büyükçekmece;358;28.611798;41.100459;65065
17.11.2023;TEM Büyükçekmece-2;359;28.583972;41.105243;62505
17.11.2023;TEM Esenyurt;360;28.670908;41.053857;87191
17.11.2023;TEM Altınşehir;361;28.738213;41.061088;180077
17.11.2023;"Havaalanı İski Önü ";367;28.839197;40.976609;45220
17.11.2023;Havuzlu Kavşak;369;28.833719;40.967882;49185
17.11.2023;Samatya 1;372;28.939568;41.002437;103734
17.11.2023;"Avcılar Çıkış D100 Karayolu ";376;28.751027;40.979811;135890
17.11.2023;O-3 Bayrampaşa;377;28.899457;41.042346;192447
17.11.2023;O-3 Esenler;378;28.882698;41.046021;159891
17.11.2023;TEM Halkalı;380;28.777588;41.062440;175982
17.11.2023;TEM Olimpiyat Stadı;381;28.753570;41.061165;178901
17.11.2023;TEM Altınşehir;382;28.729440;41.056435;174524
17.11.2023;TEM Büyükçekmece 1;384;28.623791;41.096118;67353
17.11.2023;TEM Selimpaşa;394;28.392688;41.067645;62600
17.11.2023;TEM Tepekent;395;28.506775;41.070053;57248
17.11.2023;D100 Vatan Metrobüs;400;28.926587;41.032180;105936
17.11.2023;D100 Sefaköy;403;28.796893;40.997974;93758
17.11.2023;"Kuyumcukent Basın Ekspres yolu ";405;28.819257;40.998556;131763
17.11.2023;"İkitelli Basın Ekspres yolu ";407;28.810554;41.056482;159414
17.11.2023;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;169306
17.11.2023;TEM Milliyet Önü;409;28.844574;41.061240;112499
17.11.2023;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;157143
17.11.2023;TEM Tekstilkent;411;28.866209;41.071516;120983
17.11.2023;TEM Gaziosmanpaşa Toki Konutları;413;28.905424;41.090657;181905
17.11.2023;TEM Gaziosmanpaşa Tırparkı;414;28.917308;41.093155;203377
17.11.2023;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;102843
17.11.2023;Samatya Sahilyolu Liman;418;28.927553;40.991907;115611
17.11.2023;Mustafa Kemal Mahallesi;422;29.092995;41.009104;90492
17.11.2023;"Dudullu Kavşağı ";427;29.154430;40.995045;109516
17.11.2023;TEM Kartal;430;29.198187;40.985274;168892
17.11.2023;TEM Kartal Kavşağı;431;29.207741;40.982243;152186
17.11.2023;TEM Samandıra 1;432;29.217556;40.980266;162189
17.11.2023;TEM Samandıra 2;433;29.235885;40.975491;160727
17.11.2023;TEM Sultanbeyli 1;434;29.284354;40.959521;160581
17.11.2023;TEM Orhanlı;438;29.363427;40.905120;139268
17.11.2023;TEM Sultanbeyli 2;440;29.259225;40.971843;142425
17.11.2023;TEM Samandıra 3;441;29.246350;40.975685;149476
17.11.2023;TEM Kavacık Kavşağı;442;29.092175;41.088696;160203
17.11.2023;Kemerburgaz Yolu 2;445;28.946537;41.120835;110504
17.11.2023;D100 Tüyap;447;28.622162;41.024246;104647
17.11.2023;Mimarsinan;458;28.554735;41.015986;88552
17.11.2023;Levent 1;464;29.013623;41.077812;89826
17.11.2023;Harp Akademisi;468;29.011750;41.104341;136178
17.11.2023;Yeşilvadi Konutları;475;29.126178;41.027522;158565
17.11.2023;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;135715
17.11.2023;Altunizade;480;29.046122;41.027428;117040
17.11.2023;D100 Pendik Tersane 2;488;29.272318;40.867360;56925
17.11.2023;D100 Tuzla Piyade;490;29.327159;40.834560;83944
17.11.2023;Tuzla Şifa Mahallesi;491;29.3547;40.8226;87755
17.11.2023;Kartal Uğur Mumcu Bağlantı Yolu;494;29.206618;40.929190;89110
17.11.2023;D100 Soğanlık;495;29.180311;40.916471;99176
17.11.2023;Kartal Gülsuyu;496;29.161042;40.922375;179652
17.11.2023;D100 Maltepe;497;29.134042;40.940013;162071
17.11.2023;D100 Kozyatağı;499;29.096558;40.978886;157717
17.11.2023;Onuncu Yıl Caddesi;503;28.921770;41.011618;38793
17.11.2023;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;68556
17.11.2023;Otogar;515;28.884665;41.043609;59414
17.11.2023;Havaalanı Florya;518;28.802777;40.980153;47497
17.11.2023;Başakşehir Giriş;519;28.810309;41.066114;75527
17.11.2023;Esenyurt Gişeler;525;28.690154;41.046019;78130
17.11.2023;Haramidere Bağlantı Yolu;526;28.678336;41.012568;97079
17.11.2023;O-3 Milliyet Önü;527;28.843996;41.059604;94022
17.11.2023;Çağlayan SSK;529;28.970788;41.065462;146370
17.11.2023;TEM Ataşehir Şerifali;532;29.132121;40.996916;195539
17.11.2023;Riva Yolu 2;547;29.109020;41.107772;46474
17.11.2023;Kemerdere Kavşağı;551;29.180752;41.020089;126109
17.11.2023;Çekmeköy;552;29.154286;41.036889;100974
17.11.2023;Kozyatağı Metro;553;29.094085;40.982495;75052
17.11.2023;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;72138
17.11.2023;D100 Kartal Kavşağı;558;29.211720;40.905516;112047
17.11.2023;TEM Hasdal Kavşağı;559;28.957379;41.099368;145666
17.11.2023;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;128790
17.11.2023;Başakşehir;731;28.8133;41.0832;83919
17.11.2023;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;71815
17.11.2023;Fatih Terim Stadyumu;734;28.8124;41.1232;64606
17.11.2023;Odayeri;744;28.8505;41.2303;21576
17.11.2023;Çiftalan;752;28.918400;41.234400;52036
17.11.2023;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;51389
17.11.2023;Poyrazköy;765;29.140881;41.197570;61194
17.11.2023;Riva Tır Parkı;770;29.214179;41.187570;60668
17.11.2023;"Sırapınar ";777;29.290172;41.099268;60511
17.11.2023;Avcılar Pelikan;789;28.714688;40.989787;129782
17.11.2023;Göktürk Kavşağı;816;28.878916;41.176403;61343
17.11.2023;Göktürk Gölet;817;28.867974;41.195935;71261
17.11.2023;İstaç Katı Atık Tesisi;818;28.856191;41.203025;68440
17.11.2023;İhsaniye Kavşağı;819;28.817870;41.233395;64952
17.11.2023;Viyadük 1;820;28.773645;41.245286;15972
17.11.2023;Avcılar;822;28.721385;40.986422;136191
17.11.2023;Halıcıoğlu D100 Katılımı;827;28.945551;41.046979;5510
17.11.2023;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;17454
17.11.2023;Halıcıoğlu Metrobüs;830;28.945648;41.047105;98030
17.12.2023;TEM Karanfilköy;2;29.028617;41.092425;101034
17.12.2023;TEM Küçükbakkalköy;5;29.106018;40.985743;144032
17.12.2023;Optimum AVM;6;29.084167;40.988017;136815
17.12.2023;D100 Göztepe;8;29.079106;40.990121;128092
17.12.2023;TEM İstoç;22;28.821302;41.063408;178142
17.12.2023;D100 Florya;24;28.792770;40.989967;138663
17.12.2023;D100 Yıldız Katılımı;25;29.011504;41.054534;46060
17.12.2023;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;144139
17.12.2023;D100 Ambarlı;41;28.690915;40.999795;91984
17.12.2023;Atışalanı;45;28.8551;41.0551;140439
17.12.2023;Bayrampaşa;54;28.908399;41.040315;170270
17.12.2023;TEM D100 Okmeydanı Bağl. Yolu;56;28.957666;41.060659;82084
17.12.2023;TEM Gazi Mah.;58;28.8930;41.0907;168574
17.12.2023;D100 Kozyatağı;66;29.101450;40.970334;131389
17.12.2023;D100 Uzunçayır;69;29.061379;40.997181;112538
17.12.2023;"D100 Gülsuyu ";70;29.152522;40.924870;66439
17.12.2023;Kavacık;72;29.083395;41.091913;194837
17.12.2023;TEM Çakmak Köprüsü;73;29.121079;41.023801;187802
17.12.2023;D100 Maltepe;75;29.140497;40.934839;142756
17.12.2023;D100 Pendik;77;29.237210;40.889364;116683
17.12.2023;D100-Altunizade;80;29.045220;41.031445;141058
17.12.2023;Ümraniye;82;29.120264;41.052005;144600
17.12.2023;TEM Çakmak Köprüsü;83;29.120768;41.017684;180936
17.12.2023;D100 Hurriyet Tepesi;85;28.986117;41.066795;85226
17.12.2023;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;136634
17.12.2023;FSM Avrupa Girişi;90;29.047444;41.090744;185249
17.12.2023;FSM Anadolu Girişi;92;29.078949;41.092382;195599
17.12.2023;Ümraniye Kavşağı;95;29.121094;41.028942;144136
17.12.2023;Çamlıca Gişeler;98;29.166806;40.993660;159014
17.12.2023;Çamlıca Gişeler;99;29.180890;40.990655;152175
17.12.2023;TEM Kartal;100;29.189107;40.989811;107420
17.12.2023;D100 Acıbadem;104;29.044757;41.001772;87133
17.12.2023;D100 Küçükyalı;107;29.118563;40.952052;133479
17.12.2023;D100 Kartal Oto Sanayi;110;29.194666;40.911278;98856
17.12.2023;D100 Güzelyalı;113;29.278414;40.861352;112665
17.12.2023;Kadıköy Hasanpaşa;115;29.050968;40.995493;77774
17.12.2023;Küçükyalı Sahil Yolu;119;29.101353;40.947741;25945
17.12.2023;Kartal Sahil Yolu;121;29.167966;40.894727;33991
17.12.2023;Libadiye;128;29.069997;41.019906;74905
17.12.2023;Ümraniye Otopazarı;129;29.096571;41.031040;67817
17.12.2023;Ümraniye Küçüksu;130;29.111478;41.029571;118529
17.12.2023;Kartal Gişeler Çıkışı;133;29.211463;40.976082;55185
17.12.2023;Yakacık Bağl. Yolu;135;29.212724;40.918948;65910
17.12.2023;Soğanlık Bağl. Yolu;136;29.213230;40.908326;69937
17.12.2023;Pendik Bağl. Yolu;137;29.325738;40.925830;40600
17.12.2023;TEM Firuzköy;142;28.720065;41.054702;145764
17.12.2023;M.Bey Gişeler;144;28.786671;41.063435;139320
17.12.2023;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;128708
17.12.2023;TEM Hasdal 2;150;28.965636;41.099614;114667
17.12.2023;TEM Harp Akademileri;152;29.006446;41.100045;124072
17.12.2023;Beylikdüzü;156;28.638692;41.016302;107296
17.12.2023;Haramidere;157;28.669280;41.006358;131663
17.12.2023;D100 Sefaköy;162;28.807908;41.000700;105328
17.12.2023;Yenibosna;165;28.833543;40.992732;110893
17.12.2023;Bakırköy;168;28.869113;40.996824;116352
17.12.2023;Merter;169;28.887355;41.002503;120839
17.12.2023;Tozkoparan;172;28.90474;41.01233;121133
17.12.2023;Cevizlibağ;173;28.916426;41.019591;147221
17.12.2023;Havuzlu Kavşak;177;28.831499;40.963781;50890
17.12.2023;Ataköy;179;28.865933;40.976046;66898
17.12.2023;Bakırköy Sahil;180;28.878263;40.974777;67665
17.12.2023;Samatya Sahil;185;28.932372;40.998139;74500
17.12.2023;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;109706
17.12.2023;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;86081
17.12.2023;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;25835
17.12.2023;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;38296
17.12.2023;Tepebaşı;211;28.975025;41.035470;38496
17.12.2023;Piyalepaşa;216;28.968121;41.049582;60885
17.12.2023;Memorial Hast.;218;28.977706;41.065031;37682
17.12.2023;Vatan Cad.;220;28.930855;41.023201;90402
17.12.2023;Anıtmezar;222;28.922306;41.029830;48546
17.12.2023;Bayrampaşa Hali Önü;226;28.885556;41.050833;115821
17.12.2023;Yıldırım Mah. Girişi;227;28.881736;41.066964;91615
17.12.2023;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;27565
17.12.2023;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;26049
17.12.2023;Piyalepaşa;247;28.971494;41.056806;33332
17.12.2023;Terazidere Metro;250;28.898519;41.029425;50837
17.12.2023;Akom Önü;253;28.961073;41.090599;91873
17.12.2023;"Sanayi Mah. Büyükdere Cd. ";254;29.005410;41.090627;62932
17.12.2023;4.Levent;256;29.010828;41.081359;43503
17.12.2023;"Büyükdere 1.Levent ";258;29.015483;41.073533;101088
17.12.2023;Zincirlikuyu;259;29.013387;41.067293;76885
17.12.2023;Yıldız;260;29.008883;41.053496;40433
17.12.2023;Yeşilyurt;272;28.841087;40.969757;55599
17.12.2023;TEM Sultanbeyli;275;29.272807;40.966185;107092
17.12.2023;B. Ekspres Yolu;277;28.812804;41.008737;96347
17.12.2023;Göksu Evleri;279;29.088828;41.089108;33560
17.12.2023;Molla Gürani Viyadüğü;280;29.103874;41.072949;193390
17.12.2023;D100 Edirnekapı;288;28.932378;41.034829;97366
17.12.2023;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;118179
17.12.2023;Atışalanı;293;28.873104;41.049943;114947
17.12.2023;D100 Zincirlikuyu;301;29.011693;41.066856;92848
17.12.2023;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;114881
17.12.2023;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;106232
17.12.2023;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;131305
17.12.2023;D100 Unalan;309;29.059493;41.003622;76434
17.12.2023;D100 Acıbadem Köprüsü;311;29.056191;41.015509;126339
17.12.2023;15 Temmuz Şehitler Köprüsü Anadolu;314;29.043900;41.035517;137064
17.12.2023;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;119258
17.12.2023;TEM Ataşehir;322;29.119816;41.000785;91192
17.12.2023;TEM Çakmak;323;29.121905;41.013578;185192
17.12.2023;TEM Ümraniye;324;29.121018;41.033553;134653
17.12.2023;TEM Çavuşbaşı;326;29.121506;41.040849;141822
17.12.2023;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;149777
17.12.2023;TEM Kavacık;329;29.097796;41.078853;200020
17.12.2023;D100 Göztepe;330;29.074916;40.992050;128281
17.12.2023;"D100 Avrasya Tünel Çıkışı ";331;29.034723;41.003772;63160
17.12.2023;D100 Zümrüt Evler;334;29.142989;40.932237;151265
17.12.2023;D100 Gülsuyu;335;29.170057;40.919189;134684
17.12.2023;D100 Başıbüyük;336;29.129551;40.943761;127541
17.12.2023;D100 Çobançeşme;338;28.820708;40.993412;93348
17.12.2023;D100 Cennet Mah.;339;28.780198;40.985526;95940
17.12.2023;D100 Avcılar Hacı şerif;340;28.734461;40.978766;121016
17.12.2023;TEM Kurtköy;346;29.317984;40.943085;135090
17.12.2023;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;50323
17.12.2023;Dragos Sahil;349;29.141675;40.904403;31329
17.12.2023;TEM Bahçeşehir;356;28.694422;41.058781;127730
17.12.2023;TEM Esenyurt Çıkışı;357;28.643599;41.078669;56591
17.12.2023;TEM Büyükçekmece;358;28.611798;41.100459;50341
17.12.2023;TEM Esenyurt;360;28.670908;41.053857;55355
17.12.2023;TEM Altınşehir;361;28.738213;41.061088;141662
17.12.2023;TEM Bayrampaşa;362;28.871941;41.077665;103703
17.12.2023;"Havaalanı İski Önü ";367;28.839197;40.976609;24775
17.12.2023;Samatya 1;372;28.939568;41.002437;79413
17.12.2023;O-3 Bayrampaşa;377;28.899457;41.042346;151247
17.12.2023;O-3 Esenler;378;28.882698;41.046021;127954
17.12.2023;TEM Olimpiyat Stadı;381;28.753570;41.061165;143111
17.12.2023;TEM Büyükçekmece 1;384;28.623791;41.096118;52931
17.12.2023;TEM Selimpaşa;394;28.392688;41.067645;46550
17.12.2023;TEM Tepekent;395;28.506775;41.070053;41750
17.12.2023;TEM İstoç;396;28.830473;41.064168;142733
17.12.2023;D100 Metroport;402;28.861256;40.994810;104006
17.12.2023;"Kuyumcukent Basın Ekspres yolu ";405;28.819257;40.998556;99430
17.12.2023;TEM Milliyet Önü;409;28.844574;41.061240;106788
17.12.2023;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;120357
17.12.2023;TEM Tekstilkent;411;28.866209;41.071516;102723
17.12.2023;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;93609
17.12.2023;Samatya Sahilyolu Liman;418;28.927553;40.991907;78812
17.12.2023;Mustafa Kemal Mahallesi;422;29.092995;41.009104;84936
17.12.2023;"Dudullu Kavşağı ";427;29.154430;40.995045;111702
17.12.2023;TEM Kartal Kavşağı;431;29.207741;40.982243;124808
17.12.2023;TEM Samandıra 1;432;29.217556;40.980266;131478
17.12.2023;TEM Samandıra 2;433;29.235885;40.975491;129918
17.12.2023;TEM Sultanbeyli 1;434;29.284354;40.959521;122291
17.12.2023;TEM Orhanlı;438;29.363427;40.905120;94173
17.12.2023;TEM Sultanbeyli 2;440;29.259225;40.971843;109274
17.12.2023;TEM Samandıra 3;441;29.246350;40.975685;115937
17.12.2023;D100 Tüyap;447;28.622162;41.024246;81194
17.12.2023;Mimarsinan;458;28.554735;41.015986;68927
17.12.2023;Levent 1;464;29.013623;41.077812;100840
17.12.2023;Harp Akademisi;468;29.011750;41.104341;130781
17.12.2023;Yeşilvadi Konutları;475;29.126178;41.027522;137344
17.12.2023;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;123196
17.12.2023;Altunizade;480;29.046122;41.027428;105969
17.12.2023;D100 Pendik Tersane 2;488;29.272318;40.867360;59727
17.12.2023;D100 Tuzla Piyade;490;29.327159;40.834560;73436
17.12.2023;Tuzla Şifa Mahallesi;491;29.3547;40.8226;82659
17.12.2023;Kartal Uğur Mumcu Bağlantı Yolu;494;29.206618;40.929190;66153
17.12.2023;Kartal Gülsuyu;496;29.161042;40.922375;153102
17.12.2023;D100 Maltepe;497;29.134042;40.940013;151625
17.12.2023;D100 Kozyatağı;499;29.096558;40.978886;138984
17.12.2023;Onuncu Yıl Caddesi;503;28.921770;41.011618;29276
17.12.2023;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;58855
17.12.2023;Havaalanı Florya;518;28.802777;40.980153;38527
17.12.2023;Başakşehir Giriş;519;28.810309;41.066114;42391
17.12.2023;Esenyurt Gişeler;525;28.690154;41.046019;55370
17.12.2023;Haramidere Bağlantı Yolu;526;28.678336;41.012568;69347
17.12.2023;O-3 Milliyet Önü;527;28.843996;41.059604;88881
17.12.2023;Çağlayan SSK;529;28.970788;41.065462;139779
17.12.2023;TEM Ataşehir Şerifali;532;29.132121;40.996916;161788
17.12.2023;Okmeydanı DMS;535;28.949946;41.051648;126278
17.12.2023;Riva Yolu 2;547;29.109020;41.107772;42613
17.12.2023;Kemerdere Kavşağı;551;29.180752;41.020089;107226
17.12.2023;Kozyatağı Metro;553;29.094085;40.982495;66359
17.12.2023;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;54038
17.12.2023;D100 Kartal Kavşağı;558;29.211720;40.905516;97423
17.12.2023;TEM Hasdal Kavşağı;559;28.957379;41.099368;154779
17.12.2023;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;113697
17.12.2023;Başakşehir;731;28.8133;41.0832;50491
17.12.2023;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;39206
17.12.2023;Fatih Terim Stadyumu;734;28.8124;41.1232;38274
17.12.2023;Odayeri;744;28.8505;41.2303;10068
17.12.2023;Çiftalan;752;28.918400;41.234400;27860
17.12.2023;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;23293
17.12.2023;Poyrazköy;765;29.140881;41.197570;28198
17.12.2023;Riva Tır Parkı;770;29.214179;41.187570;29001
17.12.2023;Avcılar Pelikan;789;28.714688;40.989787;108905
17.12.2023;Göktürk Kavşağı;816;28.878916;41.176403;44419
17.12.2023;Göktürk Gölet;817;28.867974;41.195935;51702
17.12.2023;İstaç Katı Atık Tesisi;818;28.856191;41.203025;49481
17.12.2023;Viyadük 1;820;28.773645;41.245286;7677
17.12.2023;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;9599
17.12.2023;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;14782
18.01.2023;TEM Karanfilköy;2;29.028617;41.092425;102789
18.01.2023;TEM Çakmak;4;29.122002;41.007104;198027
18.01.2023;TEM Küçükbakkalköy;5;29.106018;40.985743;155611
18.01.2023;Optimum AVM;6;29.084167;40.988017;138471
18.01.2023;D100 Göztepe;8;29.079106;40.990121;101211
18.01.2023;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;92846
18.01.2023;TEM İstoç;22;28.821302;41.063408;185912
18.01.2023;D100 Florya;24;28.792770;40.989967;132106
18.01.2023;D100 Yıldız Katılımı;25;29.011504;41.054534;45296
18.01.2023;D100 Küçükçekmece;33;28.767118;40.986035;140665
18.01.2023;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;113231
18.01.2023;D100 Ambarlı;41;28.690915;40.999795;118718
18.01.2023;Atışalanı;45;28.8551;41.0551;161386
18.01.2023;Bayrampaşa;54;28.908399;41.040315;206538
18.01.2023;TEM D100 Okmeydanı Bağl. Yolu;56;28.957666;41.060659;103111
18.01.2023;TEM Gazi Mah.;58;28.8930;41.0907;189771
18.01.2023;D100 Kozyatağı;66;29.101450;40.970334;144804
18.01.2023;D100 Uzunçayır;69;29.061379;40.997181;137902
18.01.2023;"D100 Gülsuyu ";70;29.152522;40.924870;68866
18.01.2023;Kavacık;72;29.083395;41.091913;208354
18.01.2023;TEM Çakmak Köprüsü;73;29.121079;41.023801;199287
18.01.2023;D100 Maltepe;75;29.140497;40.934839;155443
18.01.2023;D100 Pendik;77;29.237210;40.889364;141700
18.01.2023;D100-Altunizade;80;29.045220;41.031445;157210
18.01.2023;Ümraniye;82;29.120264;41.052005;160534
18.01.2023;D100 Hurriyet Tepesi;85;28.986117;41.066795;65556
18.01.2023;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;164556
18.01.2023;FSM Avrupa Girişi;90;29.047444;41.090744;214870
18.01.2023;FSM Anadolu Girişi;92;29.078949;41.092382;210934
18.01.2023;Kavacık Hisar Evleri;93;29.094684;41.082827;203319
18.01.2023;Ümraniye Kavşağı;95;29.121094;41.028942;157051
18.01.2023;TEM Ataşehir;97;29.136767;40.997117;182046
18.01.2023;Çamlıca Gişeler;98;29.166806;40.993660;164542
18.01.2023;Çamlıca Gişeler;99;29.180890;40.990655;163548
18.01.2023;TEM Kartal;100;29.189107;40.989811;122811
18.01.2023;D100 Acıbadem;104;29.044757;41.001772;121234
18.01.2023;D100 Küçükyalı;107;29.118563;40.952052;145850
18.01.2023;D100 Kartal Oto Sanayi;110;29.194666;40.911278;85749
18.01.2023;D100 Güzelyalı;113;29.278414;40.861352;125825
18.01.2023;Kadıköy Hasanpaşa;115;29.050968;40.995493;90517
18.01.2023;Şükrü Saraçoğlu Stadı;116;29.038589;40.989457;55131
18.01.2023;Küçükyalı Sahil Yolu;119;29.101353;40.947741;35457
18.01.2023;Kartal Sahil Yolu;121;29.167966;40.894727;46988
18.01.2023;Üsküdar Sahil Yolu;124;29.034033;41.039438;14424
18.01.2023;Altunizade Ümraniye Katılımı;127;" 29.04951";41.023083;33824
18.01.2023;Libadiye;128;29.069997;41.019906;86966
18.01.2023;Ümraniye Otopazarı;129;29.096571;41.031040;72914
18.01.2023;Ümraniye Küçüksu;130;29.111478;41.029571;156082
18.01.2023;Şile Yolu;131;29.131909;41.029330;95504
18.01.2023;Kartal Gişeler Çıkışı;133;29.211463;40.976082;74882
18.01.2023;Yakacık Bağl. Yolu;135;29.212724;40.918948;83965
18.01.2023;Soğanlık Bağl. Yolu;136;29.213230;40.908326;94096
18.01.2023;TEM Firuzköy;142;28.720065;41.054702;136292
18.01.2023;M.Bey Gişeler;144;28.786671;41.063435;161508
18.01.2023;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;150132
18.01.2023;TEM Hasdal 1;149;28.971070;41.100005;122491
18.01.2023;TEM Hasdal 2;150;28.965636;41.099614;120312
18.01.2023;TEM Harp Akademileri;152;29.006446;41.100045;152320
18.01.2023;Beylikdüzü;156;28.638692;41.016302;108093
18.01.2023;D100 Sefaköy;162;28.807908;41.000700;106263
18.01.2023;Yenibosna;165;28.833543;40.992732;103835
18.01.2023;Bakırköy;168;28.869113;40.996824;134816
18.01.2023;Merter;169;28.887355;41.002503;113824
18.01.2023;Tozkoparan;172;28.90474;41.01233;123924
18.01.2023;Havuzlu Kavşak;177;28.831499;40.963781;75652
18.01.2023;Ataköy;179;28.865933;40.976046;97513
18.01.2023;Bakırköy Sahil;181;28.876928;40.974686;105237
18.01.2023;Samatya Sahil;185;28.932372;40.998139;94857
18.01.2023;Kumkapı Sahil;188;28.977573;41.002195;23448
18.01.2023;Atatürk Köprüsü;192;28.967373;41.025075;94318
18.01.2023;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;44059
18.01.2023;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;143480
18.01.2023;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;117065
18.01.2023;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;33792
